timestamp,open,high,low,close,volume
2026-04-01T07:00:00Z,3026.23,3028.09,3025.72,3027.06,100
2026-04-01T07:15:00Z,3027.06,3027.99,3025.02,3027.25,276
2026-04-01T07:30:00Z,3027.25,3028.47,3023.89,3024.68,215
2026-04-01T07:45:00Z,3024.68,3027.14,3024.22,3025.79,266
2026-04-01T08:00:00Z,3025.79,3027.94,3025.01,3026.96,175
2026-04-01T08:15:00Z,3026.96,3027.94,3026.38,3026.76,166
2026-04-01T08:30:00Z,3026.76,3027.8,3023.55,3023.63,261
2026-04-01T08:45:00Z,3023.63,3024.7,3021.99,3024.28,98
2026-04-01T09:00:00Z,3024.28,3024.92,3023.35,3024.19,265
2026-04-01T09:15:00Z,3024.19,3027.18,3023.29,3026.31,286
2026-04-01T09:30:00Z,3026.31,3026.57,3024.68,3025.36,185
2026-04-01T09:45:00Z,3025.36,3026.7,3023.97,3026.61,105
2026-04-01T10:00:00Z,3026.61,3027.95,3023.22,3023.78,129
2026-04-01T10:15:00Z,3023.78,3024.64,3021.6,3022.47,143
2026-04-01T10:30:00Z,3022.47,3024.35,3021.0,3023.83,105
2026-04-01T10:45:00Z,3023.83,3025.63,3020.33,3025.42,272
2026-04-01T11:00:00Z,3025.42,3027.34,3024.49,3025.13,182
2026-04-01T11:15:00Z,3025.13,3027.28,3025.03,3025.92,280
2026-04-01T11:30:00Z,3025.92,3027.76,3024.64,3026.9,280
2026-04-01T11:45:00Z,3026.9,3028.47,3026.54,3027.13,94
2026-04-01T12:00:00Z,3027.13,3028.5,3025.76,3025.96,229
2026-04-01T12:15:00Z,3025.96,3027.62,3024.85,3025.05,210
2026-04-01T12:30:00Z,3025.05,3025.47,3022.09,3024.35,140
2026-04-01T12:45:00Z,3024.35,3026.05,3022.86,3024.7,90
2026-04-01T13:00:00Z,3024.7,3026.04,3023.61,3024.88,146
2026-04-01T13:15:00Z,3024.88,3026.2,3023.07,3024.32,251
2026-04-01T13:30:00Z,3024.32,3025.84,3022.64,3025.59,82
2026-04-01T13:45:00Z,3025.59,3027.39,3023.61,3023.93,134
2026-04-01T14:00:00Z,3023.93,3024.28,3023.24,3023.35,142
2026-04-01T14:15:00Z,3023.35,3023.72,3021.26,3022.97,236
2026-04-01T14:30:00Z,3022.97,3026.57,3021.97,3025.03,221
2026-04-01T14:45:00Z,3025.03,3026.26,3022.45,3023.0,109
2026-04-01T15:00:00Z,3023.0,3026.08,3022.64,3023.63,133
2026-04-01T15:15:00Z,3023.63,3025.03,3022.45,3023.15,205
2026-04-01T15:30:00Z,3023.15,3024.79,3021.87,3023.71,292
2026-04-01T15:45:00Z,3023.71,3023.82,3021.32,3022.9,147
2026-04-01T16:00:00Z,3022.9,3023.75,3020.11,3022.15,108
2026-04-01T16:15:00Z,3022.15,3023.75,3018.64,3021.42,293
2026-04-01T16:30:00Z,3021.42,3022.46,3020.01,3020.16,173
2026-04-01T16:45:00Z,3020.16,3023.37,3018.6,3022.85,133
2026-04-01T17:00:00Z,3022.85,3024.88,3022.15,3023.67,184
2026-04-01T17:15:00Z,3023.67,3027.13,3022.0,3023.24,121
2026-04-01T17:30:00Z,3023.24,3026.81,3021.64,3021.82,268
2026-04-01T17:45:00Z,3021.82,3025.12,3021.02,3023.75,268
2026-04-01T18:00:00Z,3023.75,3025.67,3022.31,3022.71,89
2026-04-01T18:15:00Z,3022.71,3024.77,3021.22,3022.86,158
2026-04-01T18:30:00Z,3022.86,3025.85,3022.38,3024.65,182
2026-04-01T18:45:00Z,3024.65,3026.22,3022.15,3023.31,244
2026-04-01T19:00:00Z,3023.31,3024.61,3021.78,3022.73,87
2026-04-01T19:15:00Z,3022.73,3024.48,3020.63,3024.29,147
2026-04-01T19:30:00Z,3024.29,3025.4,3021.57,3024.55,191
2026-04-01T19:45:00Z,3024.55,3025.99,3023.8,3025.06,145
2026-04-01T20:00:00Z,3025.06,3025.9,3022.07,3025.13,255
2026-04-01T20:15:00Z,3025.13,3027.46,3023.89,3025.2,97
2026-04-01T20:30:00Z,3025.2,3028.84,3024.04,3027.21,111
2026-04-01T20:45:00Z,3027.21,3028.79,3026.58,3027.49,183
2026-04-01T21:00:00Z,3027.49,3029.4,3027.06,3028.6,177
2026-04-01T21:15:00Z,3028.6,3031.01,3027.45,3028.54,220
2026-04-01T21:30:00Z,3028.54,3030.62,3028.08,3030.05,235
2026-04-01T21:45:00Z,3030.05,3031.62,3029.2,3029.75,201
2026-04-01T22:00:00Z,3029.75,3032.77,3028.4,3031.26,152
2026-04-01T22:15:00Z,3031.26,3032.5,3030.59,3032.12,272
2026-04-01T22:30:00Z,3032.12,3032.75,3029.48,3030.0,91
2026-04-01T22:45:00Z,3030.0,3030.91,3027.33,3027.63,186
2026-04-01T23:00:00Z,3027.63,3030.41,3026.31,3027.9,182
2026-04-01T23:15:00Z,3027.9,3029.12,3026.66,3028.48,277
2026-04-01T23:30:00Z,3028.48,3031.6,3028.01,3030.87,258
2026-04-01T23:45:00Z,3030.87,3031.13,3030.35,3030.98,196
2026-04-02T00:00:00Z,3030.98,3031.87,3028.36,3030.32,161
2026-04-02T00:15:00Z,3030.32,3033.92,3029.18,3032.57,209
2026-04-02T00:30:00Z,3032.57,3034.21,3031.39,3031.87,300
2026-04-02T00:45:00Z,3031.87,3032.41,3031.24,3031.97,276
2026-04-02T01:00:00Z,3031.97,3034.12,3031.46,3032.64,262
2026-04-02T01:15:00Z,3032.64,3033.2,3031.05,3032.21,115
2026-04-02T01:30:00Z,3032.21,3032.96,3030.31,3030.91,186
2026-04-02T01:45:00Z,3030.91,3031.93,3029.7,3030.19,187
2026-04-02T02:00:00Z,3030.19,3031.6,3028.0,3028.12,275
2026-04-02T02:15:00Z,3028.12,3029.36,3026.42,3027.32,179
2026-04-02T02:30:00Z,3027.32,3030.6,3026.51,3029.54,219
2026-04-02T02:45:00Z,3029.54,3032.49,3028.61,3029.69,204
2026-04-02T03:00:00Z,3029.69,3030.36,3026.36,3027.99,122
2026-04-02T03:15:00Z,3027.99,3031.15,3026.22,3028.85,180
2026-04-02T03:30:00Z,3028.85,3030.48,3028.61,3029.42,198
2026-04-02T03:45:00Z,3029.42,3029.96,3027.36,3028.55,166
2026-04-02T04:00:00Z,3028.55,3030.44,3027.17,3029.86,144
2026-04-02T04:15:00Z,3029.86,3032.23,3028.49,3028.73,169
2026-04-02T04:30:00Z,3028.73,3028.95,3025.79,3025.96,87
2026-04-02T04:45:00Z,3025.96,3028.38,3025.83,3026.25,112
2026-04-02T05:00:00Z,3026.25,3026.54,3024.42,3025.41,145
2026-04-02T05:15:00Z,3025.41,3026.97,3024.28,3026.27,109
2026-04-02T05:30:00Z,3026.27,3027.87,3025.64,3026.92,159
2026-04-02T05:45:00Z,3026.92,3028.9,3026.18,3028.7,130
2026-04-02T06:00:00Z,3028.7,3029.97,3025.67,3026.15,277
2026-04-02T06:15:00Z,3026.15,3027.41,3023.81,3026.65,224
2026-04-02T06:30:00Z,3026.65,3028.58,3025.82,3026.86,209
2026-04-02T06:45:00Z,3026.86,3027.63,3026.05,3026.83,190
2026-04-02T07:00:00Z,3026.83,3030.04,3025.32,3028.64,191
2026-04-02T07:15:00Z,3028.64,3029.63,3026.01,3028.23,217
2026-04-02T07:30:00Z,3028.23,3030.33,3026.73,3028.85,162
2026-04-02T07:45:00Z,3028.85,3031.91,3028.6,3031.48,142
2026-04-02T08:00:00Z,3031.48,3033.65,3030.24,3031.4,206
2026-04-02T08:15:00Z,3031.4,3033.35,3030.94,3032.83,167
2026-04-02T08:30:00Z,3032.83,3033.94,3030.26,3032.3,212
2026-04-02T08:45:00Z,3032.3,3034.52,3030.98,3032.71,274
2026-04-02T09:00:00Z,3032.71,3033.62,3030.26,3031.77,84
2026-04-02T09:15:00Z,3031.77,3032.25,3028.7,3029.81,228
2026-04-02T09:30:00Z,3029.81,3030.85,3028.55,3030.79,220
2026-04-02T09:45:00Z,3030.79,3032.08,3029.48,3030.16,110
2026-04-02T10:00:00Z,3030.16,3031.77,3028.8,3031.58,256
2026-04-02T10:15:00Z,3031.58,3032.05,3029.27,3031.26,274
2026-04-02T10:30:00Z,3031.26,3031.95,3030.99,3031.21,138
2026-04-02T10:45:00Z,3031.21,3031.82,3029.29,3029.65,91
2026-04-02T11:00:00Z,3029.65,3032.78,3028.36,3028.96,272
2026-04-02T11:15:00Z,3028.96,3030.54,3027.84,3029.11,192
2026-04-02T11:30:00Z,3029.11,3030.85,3027.88,3030.4,109
2026-04-02T11:45:00Z,3030.4,3032.6,3030.17,3031.69,93
2026-04-02T12:00:00Z,3031.69,3033.17,3028.44,3028.88,143
2026-04-02T12:15:00Z,3028.88,3030.28,3026.07,3029.37,137
2026-04-02T12:30:00Z,3029.37,3031.33,3027.73,3028.82,230
2026-04-02T12:45:00Z,3028.82,3031.6,3027.66,3030.05,269
2026-04-02T13:00:00Z,3030.05,3031.45,3027.12,3028.29,100
2026-04-02T13:15:00Z,3028.29,3028.69,3026.55,3026.61,195
2026-04-02T13:30:00Z,3026.61,3028.34,3026.45,3027.02,152
2026-04-02T13:45:00Z,3027.02,3028.78,3025.75,3028.51,281
2026-04-02T14:00:00Z,3028.51,3030.89,3027.04,3027.83,109
2026-04-02T14:15:00Z,3027.83,3029.23,3026.19,3028.67,98
2026-04-02T14:30:00Z,3028.67,3030.12,3025.62,3029.3,153
2026-04-02T14:45:00Z,3029.3,3030.2,3028.42,3029.15,149
2026-04-02T15:00:00Z,3029.15,3030.09,3028.91,3029.0,190
2026-04-02T15:15:00Z,3029.0,3031.16,3028.86,3029.41,252
2026-04-02T15:30:00Z,3029.41,3031.97,3027.69,3031.92,252
2026-04-02T15:45:00Z,3031.92,3034.41,3030.52,3031.23,212
2026-04-02T16:00:00Z,3031.23,3033.55,3030.82,3032.41,242
2026-04-02T16:15:00Z,3032.41,3035.54,3031.51,3033.16,162
2026-04-02T16:30:00Z,3033.16,3035.47,3032.5,3034.54,153
2026-04-02T16:45:00Z,3034.54,3036.04,3033.15,3033.3,102
2026-04-02T17:00:00Z,3033.3,3033.95,3030.73,3032.04,211
2026-04-02T17:15:00Z,3032.04,3033.57,3030.46,3031.9,93
2026-04-02T17:30:00Z,3031.9,3032.62,3029.14,3031.3,274
2026-04-02T17:45:00Z,3031.3,3031.85,3029.0,3029.84,258
2026-04-02T18:00:00Z,3029.84,3029.99,3028.6,3029.68,261
2026-04-02T18:15:00Z,3029.68,3030.72,3027.14,3027.51,295
2026-04-02T18:30:00Z,3027.51,3030.21,3027.21,3029.67,207
2026-04-02T18:45:00Z,3029.67,3032.17,3028.37,3029.96,203
2026-04-02T19:00:00Z,3029.96,3032.59,3028.92,3030.34,233
2026-04-02T19:15:00Z,3030.34,3031.97,3028.77,3029.68,282
2026-04-02T19:30:00Z,3029.68,3031.92,3028.24,3029.25,80
2026-04-02T19:45:00Z,3029.25,3029.86,3027.2,3029.81,205
2026-04-02T20:00:00Z,3029.81,3032.28,3028.89,3030.03,275
2026-04-02T20:15:00Z,3030.03,3031.1,3029.38,3029.74,258
2026-04-02T20:30:00Z,3029.74,3030.49,3027.04,3028.47,161
2026-04-02T20:45:00Z,3028.47,3030.85,3026.99,3028.49,249
2026-04-02T21:00:00Z,3028.49,3030.98,3028.13,3030.83,112
2026-04-02T21:15:00Z,3030.83,3031.94,3029.25,3031.56,192
2026-04-02T21:30:00Z,3031.56,3033.21,3029.67,3030.22,247
2026-04-02T21:45:00Z,3030.22,3032.52,3028.79,3029.8,239
2026-04-02T22:00:00Z,3029.8,3031.85,3028.25,3031.28,299
2026-04-02T22:15:00Z,3031.28,3033.15,3030.11,3032.77,204
2026-04-02T22:30:00Z,3032.77,3034.57,3032.55,3033.81,153
2026-04-02T22:45:00Z,3033.81,3037.37,3032.97,3033.44,242
2026-04-02T23:00:00Z,3033.44,3034.61,3033.06,3033.54,87
2026-04-02T23:15:00Z,3033.54,3034.99,3030.94,3032.47,117
2026-04-02T23:30:00Z,3032.47,3033.27,3030.09,3030.69,124
2026-04-02T23:45:00Z,3030.69,3032.27,3027.68,3028.81,229
