timestamp,open,high,low,close,volume
2026-03-29T10:00:00Z,3008.88,3011.01,3007.48,3008.47,412
2026-03-29T11:00:00Z,3008.47,3009.31,3005.21,3006.15,380
2026-03-29T12:00:00Z,3006.15,3009.52,3005.34,3007.01,341
2026-03-29T13:00:00Z,3007.01,3008.8,3005.11,3005.26,200
2026-03-29T14:00:00Z,3005.26,3007.96,3003.81,3004.42,296
2026-03-29T15:00:00Z,3004.42,3007.16,3002.91,3006.11,390
2026-03-29T16:00:00Z,3006.11,3006.22,3005.65,3005.82,577
2026-03-29T17:00:00Z,3005.82,3007.52,3003.14,3005.0,547
2026-03-29T18:00:00Z,3005.0,3005.61,3003.89,3004.62,556
2026-03-29T19:00:00Z,3004.62,3005.37,3003.1,3004.23,424
2026-03-29T20:00:00Z,3004.23,3005.21,3001.59,3002.15,369
2026-03-29T21:00:00Z,3002.15,3002.85,2998.89,2999.66,492
2026-03-29T22:00:00Z,2999.66,3001.42,2997.62,2999.62,409
2026-03-29T23:00:00Z,2999.62,3001.84,2999.49,3001.5,172
2026-03-30T00:00:00Z,3001.5,3003.86,3000.97,3001.07,553
2026-03-30T01:00:00Z,3001.07,3001.58,2997.95,2998.37,447
2026-03-30T02:00:00Z,2998.37,3000.07,2998.19,2999.21,566
2026-03-30T03:00:00Z,2999.21,3001.35,2997.95,3001.24,395
2026-03-30T04:00:00Z,3001.24,3003.3,3001.03,3002.76,384
2026-03-30T05:00:00Z,3002.76,3003.2,2999.28,3002.71,311
2026-03-30T06:00:00Z,3002.71,3005.59,3000.93,3003.46,279
2026-03-30T07:00:00Z,3003.46,3004.66,3000.83,3004.1,174
2026-03-30T08:00:00Z,3004.1,3006.37,3003.79,3004.75,354
2026-03-30T09:00:00Z,3004.75,3007.44,3003.99,3007.3,404
2026-03-30T10:00:00Z,3007.3,3008.87,3005.84,3006.67,192
2026-03-30T11:00:00Z,3006.67,3007.9,3005.55,3007.45,429
2026-03-30T12:00:00Z,3007.45,3007.72,3005.89,3006.45,378
2026-03-30T13:00:00Z,3006.45,3007.73,3005.18,3006.09,171
2026-03-30T14:00:00Z,3006.09,3008.74,3004.94,3006.6,477
2026-03-30T15:00:00Z,3006.6,3010.42,3006.37,3008.94,336
2026-03-30T16:00:00Z,3008.94,3010.37,3008.57,3008.67,584
2026-03-30T17:00:00Z,3008.67,3010.57,3008.51,3008.69,548
2026-03-30T18:00:00Z,3008.69,3010.04,3006.98,3007.13,228
2026-03-30T19:00:00Z,3007.13,3009.63,3006.4,3008.84,443
2026-03-30T20:00:00Z,3008.84,3009.56,3006.61,3007.45,208
2026-03-30T21:00:00Z,3007.45,3007.87,3004.38,3007.53,210
2026-03-30T22:00:00Z,3007.53,3008.07,3005.62,3008.01,296
2026-03-30T23:00:00Z,3008.01,3010.66,3007.57,3008.03,187
2026-03-31T00:00:00Z,3008.03,3009.66,3006.96,3007.24,499
2026-03-31T01:00:00Z,3007.24,3011.07,3006.0,3009.58,431
2026-03-31T02:00:00Z,3009.58,3011.38,3008.03,3010.39,508
2026-03-31T03:00:00Z,3010.39,3012.45,3009.43,3009.83,252
2026-03-31T04:00:00Z,3009.83,3011.62,3008.89,3009.89,443
2026-03-31T05:00:00Z,3009.89,3011.36,3008.28,3010.15,194
2026-03-31T06:00:00Z,3010.15,3010.93,3006.92,3008.84,360
2026-03-31T07:00:00Z,3008.84,3011.52,3008.61,3011.39,478
2026-03-31T08:00:00Z,3011.39,3012.28,3008.54,3009.06,574
2026-03-31T09:00:00Z,3009.06,3011.48,3008.65,3011.34,371
2026-03-31T10:00:00Z,3011.34,3012.93,3009.83,3011.43,305
2026-03-31T11:00:00Z,3011.43,3012.08,3008.65,3009.85,415
2026-03-31T12:00:00Z,3009.85,3013.13,3009.32,3011.73,432
2026-03-31T13:00:00Z,3011.73,3012.89,3009.59,3009.94,478
2026-03-31T14:00:00Z,3009.94,3011.64,3008.12,3010.42,518
2026-03-31T15:00:00Z,3010.42,3012.86,3008.75,3008.97,592
2026-03-31T16:00:00Z,3008.97,3009.15,3005.7,3007.68,483
2026-03-31T17:00:00Z,3007.68,3008.75,3005.26,3005.41,471
2026-03-31T18:00:00Z,3005.41,3006.8,3004.8,3005.32,563
2026-03-31T19:00:00Z,3005.32,3006.74,3005.1,3005.24,375
2026-03-31T20:00:00Z,3005.24,3006.13,3004.19,3004.5,591
2026-03-31T21:00:00Z,3004.5,3006.81,3002.94,3006.67,216
2026-03-31T22:00:00Z,3006.67,3008.79,3006.39,3007.0,212
2026-03-31T23:00:00Z,3007.0,3007.52,3005.71,3006.26,346
